Phylum,Type strain,Species,Temperature,Temperature def,Temperature type,psychrophilic,mesophilic,thermophilic,Spore formation,Oxygen tolerance,aerobe,anaerobe,obligate aerobe,obligate anaerobe,facultative aerobe,facultative anaerobe,microaerophile,aerotolerant,Radiation Tolerance,score,tier,culture pH,Halophily
Actinobacteria,1,Corynebacterium confusum,37,optimum,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Corynebacterium coyleae,37,optimum,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Corynebacterium crudilactis,30,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Corynebacterium doosanense,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Corynebacterium durum,37,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Corynebacterium efficiens,37,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Corynebacterium faecale,28,optimum,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Corynebacterium falsenii,37,optimum,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Corynebacterium felinum,37,optimum,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Corynebacterium frankenforstense,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Corynebacterium freneyi,37,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Corynebacterium glaucum,28,optimum,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Corynebacterium gottingense,37,growth,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Corynebacterium guangdongense,25-30,optimum,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Corynebacterium halotolerans,37,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Corynebacterium hansenii,28,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Corynebacterium kroppenstedtii,37,optimum,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Corynebacterium lactis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Corynebacterium lubricantis,28,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Corynebacterium macginleyi,37,optimum,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Corynebacterium maris,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Corynebacterium mucifaciens,37,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Corynebacterium mustelae,37,growth,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Corynebacterium otitidis,37,optimum,mesophilic,0,1,0,0,microaerophile,0,0,0,0,0,0,1,0,0,0,1,,
Actinobacteria,1,Corynebacterium pilbarense,37,growth,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Corynebacterium pollutisoli,28,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Corynebacterium pyruviciproducens,37,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Corynebacterium simulans,37,optimum,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Corynebacterium singulare,37,optimum,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Corynebacterium sphenisci,37,growth,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Corynebacterium spheniscorum,37,growth,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Corynebacterium sputi,37,growth,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Corynebacterium suicordis,37,growth,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Corynebacterium terpenotabidum,37,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Corynebacterium testudinoris,37,growth,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Corynebacterium thomssenii,37,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Corynebacterium tuberculostearicum,37,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Corynebacterium ulceribovis,28,optimum,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Corynebacterium ureicelerivorans,37,optimum,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Cryptobacterium curtum,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Cryptosporangium eucalypti,20-40,growth,,1,1,1,1,aerobe,1,0,0,0,0,0,0,0,0,3,1,,
Actinobacteria,1,Cryptosporangium mongoliense,25-30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Cumulibacter manganitolerans,15-37,growth,,1,1,0,0,obligate aerobe,0,0,1,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Curtobacterium ammoniigenes,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Cutibacterium acnes,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Cutibacterium acnes subsp. defendens,30.0-37.0,optimum,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Cutibacterium namnetense,35,optimum,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Dactylosporangium darangshiense,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Dactylosporangium luridum,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Dactylosporangium luteum,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Dactylosporangium salmoneum,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Demequina flava,28,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Demequina litorisediminis,10.0-45.0,growth,,1,1,1,0,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Actinobacteria,1,Demequina lutea,18,growth,psychrophilic,1,0,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Actinobacteria,1,Demequina mangrovi,28,growth,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Demequina sediminis,10.0-37.0,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Dermacoccus abyssi,28,optimum,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Desertimonas flava,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Devriesea agamarum,37,growth,mesophilic,0,1,0,1,microaerophile,0,0,0,0,0,0,1,0,0,1,1,,
Actinobacteria,1,Dietzia aurantiaca,37,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Dietzia cercidiphylli,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Dietzia kunjamensis,30,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Dietzia kunjamensis subsp. schimae,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Dietzia maris,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Dietzia papillomatosis,28,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Egibacter rhizosphaerae,25-50,growth,,0,1,1,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Egicoccus halophilus,20-40,growth,,1,1,1,0,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Actinobacteria,1,Ellagibacter isourolithinifaciens,37,growth,mesophilic,0,1,0,0,obligate anaerobe,0,0,0,1,0,0,0,0,0,1,1,,
Actinobacteria,1,Embleya scabrispora,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Epidermidibacterium keratini,15-35,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Euzebya rosea,15-45,growth,,1,1,1,0,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Actinobacteria,1,Flaviflexus huanghaiensis,28,growth,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Flavimobilis marinus,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Flexivirga oryzae,10.0-37.0,growth,,1,1,0,0,obligate aerobe,0,0,1,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Fodinibacter luteus,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Frankia alni,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Frankia casuarinae,28,optimum,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Frankia elaeagni,28,optimum,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Frigoribacterium salinisoli,25.0-30.0,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Frondihabitans australicus,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Frondihabitans peucedani,30,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Galliscardovia ingluviei,39,optimum,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Geodermatophilus normandii,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Geodermatophilus telluris,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Georgenia daeguensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Georgenia deserti,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Georgenia halophila,28,growth,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Georgenia sediminis,45,growth,thermophilic,0,0,1,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Actinobacteria,1,Georgenia thermotolerans,28,optimum,mesophilic,0,1,0,0,microaerophile,0,0,0,0,0,0,1,0,0,0,1,,
Actinobacteria,1,Glaciibacter superstes,15,growth,psychrophilic,1,0,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Gleimia hominis,35,growth,mesophilic,0,1,0,0,microaerophile,0,0,0,0,0,0,1,0,0,0,1,,
Actinobacteria,1,Glycomyces algeriensis,28,optimum,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Glycomyces anabasis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Glycomyces arizonensis,28,optimum,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Glycomyces dulcitolivorans,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Glycomyces endophyticus,28,optimum,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Glycomyces lechevalierae,28,optimum,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Glycomyces sediminimaris,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Goodfellowiella coeruleoviolacea,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Gordonia araii,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Gordonia caeni,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Gordonia effusa,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Gordonia hongkongensis,37,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Gordonia humi,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Gordonia neofelifaecis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Gordonia phosphorivorans,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Gordonia phthalatica,15-40,growth,,1,1,1,0,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Actinobacteria,1,Gordonibacter pamelaeae,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Granulicoccus phenolivorans,28,growth,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Gryllotalpicola ginsengisoli,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Gulosibacter bifidus,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Gulosibacter chungangensis,37,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Gulosibacter molinativorax,28,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Haloactinomyces albus,20-45,growth,,1,1,1,1,aerobe,1,0,0,0,0,0,0,0,0,3,1,,
Actinobacteria,1,Haloactinopolyspora alba,37,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Haloactinospora alba,37,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Haloechinothrix alba,37,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Haloechinothrix halophila,37,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Helcobacillus massiliensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Herbiconiux flava,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Herbiconiux ginsengi,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Herbidospora mongoliensis,25-30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Hoyosella altamirensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Hoyosella rhizosphaerae,28.0-37.0,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Hoyosella subflava,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Iamia majanohamensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Intrasporangium flavum,24-36,growth,,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Isoptericola nanjingensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Janibacter anophelis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Janibacter cremeus,28,growth,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Janibacter melonis,28,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Jatrophihabitans endophyticus,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Jiangella gansuensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Jiangella muralis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Jongsikchunia kroppenstedtii,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Kibdelosporangium kanagawaense,24-32,optimum,,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Kibdelosporangium rhizosphaerae,28-32,optimum,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Kibdelosporangium rhizovicinum,22-34,optimum,,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Kineococcus gynurae,14-34,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Kineococcus xinjiangensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Kitasatospora arboriphila,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Kitasatospora gansuensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Kitasatospora nipponensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Kitasatospora paranensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Kitasatospora sampliensis,30-37,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Kitasatospora terrestris,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Kitasatospora viridis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Klugiella xanthotipulae,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Knoellia aerolata,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Knoellia flava,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Knoellia remsis,15-45,growth,,1,1,1,0,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Actinobacteria,1,Kocuria aegyptia,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Kocuria arsenatis,20-44,growth,,1,1,1,0,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Actinobacteria,1,Kocuria gwangalliensis,10.0-37.0,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Kocuria himachalensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Kocuria marina,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Kocuria pelophila,7,optimum,psychrophilic,1,0,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Kocuria salina,5.0-40.0,growth,,1,1,1,0,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Actinobacteria,1,Krasilnikoviella flava,28,growth,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Krasilnikoviella muralis,4.0-37.0,growth,,1,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Actinobacteria,1,Kribbella amoyensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Kribbella catacumbae,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Kribbella endophytica,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Kribbella ginsengisoli,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Kribbella karoonensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Kribbella lupini,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Kribbella pittospori,27,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Kribbella sancticallisti,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Kribbella shirazensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Kribbella swartbergensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Kutzneria buriramensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Labedaea rhizosphaerae,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Labedella gwakjiensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Lapillicoccus jejuensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Lawsonella clevelandensis,45,growth,thermophilic,0,0,1,0,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Actinobacteria,1,Leifsonia bigeumensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Lentzea fradiae,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Lentzea nigeriaca,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Lentzea pudingi,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Lentzea terrae,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Leucobacter aerolatus,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Leucobacter albus,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Leucobacter holotrichiae,10.0-45.0,growth,,1,1,1,0,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Actinobacteria,1,Leucobacter tardus,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Longimycelium tulufanense,37,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Longispora urticae,10.0-37.0,growth,,1,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Actinobacteria,1,Luteimicrobium subarcticum,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Luteipulveratus mongoliensis,20-28,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Lysinimonas soli,10.0-37.0,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Mangrovihabitans endophyticus,28-30,optimum,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Marihabitans asiaticum,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Marinactinospora thermotolerans,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Marisediminicola antarctica,15-20,growth,psychrophilic,1,0,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Marmoricola aequoreus,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Marmoricola bigeumensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
